,State_Code,Date,Cases,Deaths
87,AK,2020-04-18,319,9
88,AK,2020-04-19,324,9
89,AK,2020-04-20,326,9
90,AK,2020-04-21,334,9
91,AK,2020-04-22,340,9
92,AK,2020-04-23,342,9
93,AK,2020-04-24,344,9
94,AK,2020-04-25,344,9
95,AK,2020-04-26,346,9
96,AK,2020-04-27,350,9
97,AK,2020-04-28,356,9
98,AK,2020-04-29,360,9
99,AK,2020-04-30,360,9
100,AK,2020-05-01,369,9
101,AK,2020-05-02,370,9
102,AK,2020-05-03,373,9
103,AK,2020-05-04,375,9
104,AK,2020-05-05,376,9
105,AK,2020-05-06,378,10
106,AK,2020-05-07,380,10
107,AK,2020-05-08,383,10
108,AK,2020-05-09,385,10
109,AK,2020-05-10,386,10
110,AK,2020-05-11,388,10
111,AK,2020-05-12,390,10
112,AK,2020-05-13,391,10
113,AK,2020-05-14,396,10
114,AK,2020-05-15,398,10
115,AK,2020-05-16,403,10
116,AK,2020-05-17,408,10
117,AK,2020-05-18,411,10
118,AK,2020-05-19,411,10
119,AK,2020-05-20,416,10
120,AK,2020-05-21,416,10
121,AK,2020-05-22,419,10
122,AK,2020-05-23,423,10
123,AK,2020-05-24,423,10
124,AK,2020-05-25,426,10
125,AK,2020-05-26,430,10
126,AK,2020-05-27,431,10
127,AK,2020-05-28,444,10
128,AK,2020-05-29,450,10
129,AK,2020-05-30,455,10
130,AK,2020-05-31,484,10
131,AK,2020-06-01,492,10
132,AK,2020-06-02,512,10
133,AK,2020-06-03,541,10
134,AK,2020-06-04,559,10
135,AK,2020-06-05,572,10
136,AK,2020-06-06,586,10
137,AK,2020-06-07,595,10
138,AK,2020-06-08,614,10
139,AK,2020-06-09,627,11
140,AK,2020-06-10,649,11
141,AK,2020-06-11,676,11
142,AK,2020-06-12,697,12
143,AK,2020-06-13,731,12
144,AK,2020-06-14,743,12
145,AK,2020-06-15,747,12
146,AK,2020-06-16,761,12
147,AK,2020-06-17,786,12
148,AK,2020-06-18,806,12
149,AK,2020-06-19,833,12
150,AK,2020-06-20,856,12
151,AK,2020-06-21,870,12
152,AK,2020-06-22,883,12
153,AK,2020-06-23,915,12
154,AK,2020-06-24,940,12
155,AK,2020-06-25,982,12
156,AK,2020-06-26,1012,14
157,AK,2020-06-27,1039,14
158,AK,2020-06-28,1070,14
159,AK,2020-06-29,1096,14
160,AK,2020-06-30,1142,14
161,AK,2020-07-01,1184,14
162,AK,2020-07-02,1235,14
163,AK,2020-07-03,1296,15
164,AK,2020-07-04,1350,16
165,AK,2020-07-05,1382,16
166,AK,2020-07-06,1411,16
167,AK,2020-07-07,1435,17
168,AK,2020-07-08,1485,17
169,AK,2020-07-09,1537,17
170,AK,2020-07-10,1591,17
171,AK,2020-07-11,1683,17
172,AK,2020-07-12,1784,17
173,AK,2020-07-13,1857,17
174,AK,2020-07-14,1918,17
175,AK,2020-07-15,1974,17
176,AK,2020-07-16,2053,17
177,AK,2020-07-17,2104,17
178,AK,2020-07-18,2179,18
179,AK,2020-07-19,2297,18
180,AK,2020-07-20,2436,18
181,AK,2020-07-21,2551,18
182,AK,2020-07-22,2651,19
183,AK,2020-07-23,2728,19
184,AK,2020-07-24,2795,19
185,AK,2020-07-25,2912,20
186,AK,2020-07-26,3143,20
187,AK,2020-07-27,3258,21
188,AK,2020-07-28,3391,22
189,AK,2020-07-29,3483,22
190,AK,2020-07-30,3607,23
191,AK,2020-07-31,3716,23
192,AK,2020-08-01,3868,24
193,AK,2020-08-02,4013,24
194,AK,2020-08-03,4091,25
195,AK,2020-08-04,4160,25
196,AK,2020-08-05,4220,25
197,AK,2020-08-06,4265,25
198,AK,2020-08-07,4335,25
199,AK,2020-08-08,4420,26
200,AK,2020-08-09,4523,26
201,AK,2020-08-10,4589,26
202,AK,2020-08-11,4650,26
203,AK,2020-08-12,4711,27
204,AK,2020-08-13,4812,27
205,AK,2020-08-14,4917,27
206,AK,2020-08-15,5005,28
207,AK,2020-08-16,5106,28
208,AK,2020-08-17,5157,28
209,AK,2020-08-18,5228,29
210,AK,2020-08-19,5305,29
211,AK,2020-08-20,5393,29
212,AK,2020-08-21,5461,30
213,AK,2020-08-22,5552,31
214,AK,2020-08-23,5619,32
215,AK,2020-08-24,5690,32
216,AK,2020-08-25,5726,36
217,AK,2020-08-26,5781,37
218,AK,2020-08-27,5870,37
219,AK,2020-08-28,5989,37
220,AK,2020-08-29,6085,37
221,AK,2020-08-30,6134,37
222,AK,2020-08-31,6172,37
223,AK,2020-09-01,6208,39
224,AK,2020-09-02,6276,39
225,AK,2020-09-03,6366,40
226,AK,2020-09-04,6491,40
227,AK,2020-09-05,6581,42
228,AK,2020-09-06,6678,42
229,AK,2020-09-07,6713,42
230,AK,2020-09-08,6747,42
231,AK,2020-09-09,6812,42
232,AK,2020-09-10,6927,42
233,AK,2020-09-11,7024,43
234,AK,2020-09-12,7128,44
235,AK,2020-09-13,7190,44
236,AK,2020-09-14,7267,44
237,AK,2020-09-15,7311,44
238,AK,2020-09-16,7363,44
239,AK,2020-09-17,7475,44
240,AK,2020-09-18,7586,45
241,AK,2020-09-19,7682,45
242,AK,2020-09-20,7789,45
243,AK,2020-09-21,7860,45
244,AK,2020-09-22,7920,45
245,AK,2020-09-23,7997,45
246,AK,2020-09-24,8140,46
247,AK,2020-09-25,8267,52
248,AK,2020-09-26,8387,52
249,AK,2020-09-27,8498,56
250,AK,2020-09-28,8617,56
251,AK,2020-09-29,8738,56
252,AK,2020-09-30,8846,56
253,AK,2020-10-01,8984,58
254,AK,2020-10-02,9129,58
255,AK,2020-10-03,9269,59
256,AK,2020-10-04,9412,59
257,AK,2020-10-05,9611,59
258,AK,2020-10-06,9762,59
259,AK,2020-10-07,9887,60
260,AK,2020-10-08,10025,61
261,AK,2020-10-09,10214,61
262,AK,2020-10-10,10449,61
263,AK,2020-10-11,10697,61
264,AK,2020-10-12,10896,61
265,AK,2020-10-13,11053,61
266,AK,2020-10-14,11222,65
267,AK,2020-10-15,11396,65
268,AK,2020-10-16,11616,66
269,AK,2020-10-17,11825,67
270,AK,2020-10-18,12040,67
271,AK,2020-10-19,12247,67
272,AK,2020-10-20,12480,67
273,AK,2020-10-21,12705,68
274,AK,2020-10-22,12940,68
275,AK,2020-10-23,13193,68
276,AK,2020-10-24,13553,68
277,AK,2020-10-25,14075,68
278,AK,2020-10-26,14424,68
279,AK,2020-10-27,14803,70
280,AK,2020-10-28,15160,71
281,AK,2020-10-29,15531,77
282,AK,2020-10-30,15913,81
283,AK,2020-10-31,16365,82
284,AK,2020-11-01,16709,85
285,AK,2020-11-02,17063,86
286,AK,2020-11-03,17455,86
287,AK,2020-11-04,17868,86
288,AK,2020-11-05,18182,86
289,AK,2020-11-06,18712,86
290,AK,2020-11-07,19316,86
291,AK,2020-11-08,19834,86
292,AK,2020-11-09,20309,86
293,AK,2020-11-10,20839,94
294,AK,2020-11-11,21338,98
295,AK,2020-11-12,21825,98
296,AK,2020-11-13,22418,99
297,AK,2020-11-14,23162,100
298,AK,2020-11-15,23826,100
299,AK,2020-11-16,24414,100
300,AK,2020-11-17,25056,102
301,AK,2020-11-18,25602,102
302,AK,2020-11-19,26100,103
303,AK,2020-11-20,26561,103
304,AK,2020-11-21,27242,104
305,AK,2020-11-22,27797,105
306,AK,2020-11-23,28296,105
307,AK,2020-11-24,28883,118
308,AK,2020-11-25,29563,118
309,AK,2020-11-26,30121,120
310,AK,2020-11-27,30796,120
311,AK,2020-11-28,31467,122
312,AK,2020-11-29,32087,122
313,AK,2020-11-30,32598,122
314,AK,2020-12-01,33139,123
315,AK,2020-12-02,33828,123
316,AK,2020-12-03,34592,131
317,AK,2020-12-04,35354,142
318,AK,2020-12-05,36296,143
319,AK,2020-12-06,37062,143
320,AK,2020-12-07,37562,146
321,AK,2020-12-08,38141,146
322,AK,2020-12-09,38736,150
323,AK,2020-12-10,39373,155
324,AK,2020-12-11,40000,158
325,AK,2020-12-12,40522,176
326,AK,2020-12-13,41169,176
327,AK,2020-12-14,41599,176
328,AK,2020-12-15,41891,179
329,AK,2020-12-16,42498,181
330,AK,2020-12-17,42883,183
331,AK,2020-12-18,43377,183
332,AK,2020-12-19,43713,184
333,AK,2020-12-20,43896,184
334,AK,2020-12-21,44050,184
335,AK,2020-12-22,44485,194
336,AK,2020-12-23,44852,197
337,AK,2020-12-24,45122,199
338,AK,2020-12-25,45122,199
339,AK,2020-12-26,45497,200
340,AK,2020-12-27,45800,200
341,AK,2020-12-28,45930,200
342,AK,2020-12-29,46123,201
343,AK,2020-12-30,46504,203
344,AK,2020-12-31,47014,206
345,AK,2021-01-01,47019,206
346,AK,2021-01-02,47821,215
347,AK,2021-01-03,48118,215
348,AK,2021-01-04,48382,218
349,AK,2021-01-05,48582,218
350,AK,2021-01-06,48922,220
351,AK,2021-01-07,49255,223
352,AK,2021-01-08,49660,223
353,AK,2021-01-09,49979,224
354,AK,2021-01-10,50238,224
355,AK,2021-01-11,50413,224
356,AK,2021-01-12,50544,225
357,AK,2021-01-13,50840,226
358,AK,2021-01-14,51185,228
359,AK,2021-01-15,51485,229
360,AK,2021-01-16,51678,229
361,AK,2021-01-17,51959,229
362,AK,2021-01-18,52113,229
363,AK,2021-01-19,52243,230
364,AK,2021-01-20,52413,253
365,AK,2021-01-21,52627,254
366,AK,2021-01-22,52926,254
367,AK,2021-01-23,53175,259
368,AK,2021-01-24,53336,259
369,AK,2021-01-25,53421,259
370,AK,2021-01-26,53510,260
371,AK,2021-01-27,53692,261
372,AK,2021-01-28,53876,262
373,AK,2021-01-29,54063,262
374,AK,2021-01-30,54218,262
375,AK,2021-01-31,54350,262
376,AK,2021-02-01,54457,262
377,AK,2021-02-02,54596,279
378,AK,2021-02-03,54820,279
379,AK,2021-02-04,55004,279
380,AK,2021-02-05,55258,279
381,AK,2021-02-06,55261,279
382,AK,2021-02-07,55261,279
383,AK,2021-02-08,55766,279
384,AK,2021-02-09,55891,280
385,AK,2021-02-10,56096,280
386,AK,2021-02-11,56254,280
387,AK,2021-02-12,56409,282
388,AK,2021-02-13,56410,282
389,AK,2021-02-14,56411,282
390,AK,2021-02-15,56411,282
391,AK,2021-02-16,56912,287
392,AK,2021-02-17,56975,288
393,AK,2021-02-18,57192,288
394,AK,2021-02-19,57404,289
395,AK,2021-02-20,57406,289
396,AK,2021-02-21,57406,289
397,AK,2021-02-22,57751,290
398,AK,2021-02-23,57808,290
399,AK,2021-02-24,57996,290
400,AK,2021-02-25,58179,290
401,AK,2021-02-26,58291,290
402,AK,2021-02-27,58295,290
403,AK,2021-02-28,58296,290
404,AK,2021-03-01,58681,300
405,AK,2021-03-02,58838,302
406,AK,2021-03-03,59035,303
407,AK,2021-03-04,59185,303
408,AK,2021-03-05,59334,305
409,AK,2021-03-06,59334,305
410,AK,2021-03-07,59335,305
411,AK,2021-03-08,59677,305
412,AK,2021-03-09,59766,305
413,AK,2021-03-10,59921,305
414,AK,2021-03-11,60157,305
415,AK,2021-03-12,60266,306
416,AK,2021-03-13,60266,306
417,AK,2021-03-14,60267,306
418,AK,2021-03-15,60655,306
419,AK,2021-03-16,60758,306
420,AK,2021-03-17,60934,307
421,AK,2021-03-18,61091,310
422,AK,2021-03-19,61162,310
423,AK,2021-03-20,61165,310
424,AK,2021-03-21,61165,310
425,AK,2021-03-22,61517,310
426,AK,2021-03-23,61694,312
427,AK,2021-03-24,61914,312
428,AK,2021-03-25,62063,313
429,AK,2021-03-26,62255,313
430,AK,2021-03-27,62263,313
431,AK,2021-03-28,62264,313
432,AK,2021-03-29,62265,313
433,AK,2021-03-30,62901,313
434,AK,2021-03-31,62901,313
435,AK,2021-04-01,63298,313
436,AK,2021-04-02,63501,313
437,AK,2021-04-03,63501,313
438,AK,2021-04-04,63501,313
439,AK,2021-04-05,64001,313
440,AK,2021-04-06,64081,313
441,AK,2021-04-07,64303,313
442,AK,2021-04-08,64531,313
443,AK,2021-04-09,64782,313
444,AK,2021-04-10,64782,313
445,AK,2021-04-11,64782,313
446,AK,2021-04-12,65180,314
447,AK,2021-04-13,65336,314
448,AK,2021-04-14,65536,314
449,AK,2021-04-15,65730,334
450,AK,2021-04-16,65921,334
451,AK,2021-04-17,65921,334
452,AK,2021-04-18,65921,334
453,AK,2021-04-19,66370,334
454,AK,2021-04-20,66479,334
455,AK,2021-04-21,66680,334
456,AK,2021-04-22,66909,334
457,AK,2021-04-23,67059,334
458,AK,2021-04-24,67059,334
459,AK,2021-04-25,67059,334
460,AK,2021-04-26,67509,347
461,AK,2021-04-27,67647,347
462,AK,2021-04-28,67834,347
463,AK,2021-04-29,68002,347
464,AK,2021-04-30,68148,347
465,AK,2021-05-01,68148,347
466,AK,2021-05-02,68148,347
467,AK,2021-05-03,68426,348
468,AK,2021-05-04,68518,348
469,AK,2021-05-05,68666,348
470,AK,2021-05-06,68762,349
471,AK,2021-05-07,68880,349
472,AK,2021-05-08,68880,349
473,AK,2021-05-09,68880,349
474,AK,2021-05-10,69117,349
475,AK,2021-05-11,69178,351
476,AK,2021-05-12,69267,353
477,AK,2021-05-13,69351,353
478,AK,2021-05-14,69464,353
479,AK,2021-05-15,69464,353
480,AK,2021-05-16,69464,353
481,AK,2021-05-17,69600,364
482,AK,2021-05-18,69657,368
483,AK,2021-05-19,69756,369
484,AK,2021-05-20,69835,369
485,AK,2021-05-21,69902,369
486,AK,2021-05-22,69902,369
487,AK,2021-05-23,69902,369
488,AK,2021-05-24,69999,369
489,AK,2021-05-25,70052,369
490,AK,2021-05-26,70119,369
491,AK,2021-05-27,70162,369
492,AK,2021-05-28,70208,369
493,AK,2021-05-29,70208,369
494,AK,2021-05-30,70208,369
495,AK,2021-05-31,70208,369
496,AK,2021-06-01,70319,369
497,AK,2021-06-02,70355,369
498,AK,2021-06-03,70408,369
499,AK,2021-06-04,70469,369
500,AK,2021-06-05,70469,369
501,AK,2021-06-06,70469,369
502,AK,2021-06-07,70520,369
503,AK,2021-06-08,70520,369
504,AK,2021-06-09,70588,369
505,AK,2021-06-10,70588,369
506,AK,2021-06-11,70652,373
507,AK,2021-06-12,70652,373
508,AK,2021-06-13,70652,373
509,AK,2021-06-14,70717,373
510,AK,2021-06-15,70717,373
511,AK,2021-06-16,70770,373
512,AK,2021-06-17,70770,373
513,AK,2021-06-18,70875,373
514,AK,2021-06-19,70875,373
515,AK,2021-06-20,70875,373
516,AK,2021-06-21,70963,373
517,AK,2021-06-22,70963,373
518,AK,2021-06-23,71035,374
519,AK,2021-06-24,71035,374
520,AK,2021-06-25,71035,374
521,AK,2021-06-26,71035,374
522,AK,2021-06-27,71035,374
523,AK,2021-06-28,71181,374
524,AK,2021-06-29,71187,374
525,AK,2021-06-30,71275,377
526,AK,2021-07-01,71275,377
527,AK,2021-07-02,71384,377
528,AK,2021-07-03,71384,377
529,AK,2021-07-04,71384,377
530,AK,2021-07-05,71384,377
531,AK,2021-07-06,71384,377
532,AK,2021-07-07,71598,377
533,AK,2021-07-08,71598,377
534,AK,2021-07-09,71731,379
535,AK,2021-07-10,71731,379
536,AK,2021-07-11,71731,379
537,AK,2021-07-12,71905,381
538,AK,2021-07-13,71905,381
539,AK,2021-07-14,72153,381
540,AK,2021-07-15,72153,381
541,AK,2021-07-16,72440,381
542,AK,2021-07-17,72440,381
543,AK,2021-07-18,72440,381
544,AK,2021-07-19,72899,381
545,AK,2021-07-20,72899,381
546,AK,2021-07-21,73374,382
547,AK,2021-07-22,73374,382
548,AK,2021-07-23,73753,384
549,AK,2021-07-24,73818,384
550,AK,2021-07-25,73818,384
551,AK,2021-07-26,74383,384
552,AK,2021-07-27,74383,384
553,AK,2021-07-28,74911,386
554,AK,2021-07-29,74911,386
555,AK,2021-07-30,75486,389
556,AK,2021-07-31,75486,389
557,AK,2021-08-01,75486,389
558,AK,2021-08-02,76237,389
559,AK,2021-08-03,76532,391
560,AK,2021-08-04,76874,393
561,AK,2021-08-05,77253,398
562,AK,2021-08-06,77586,398
563,AK,2021-08-07,77586,398
564,AK,2021-08-08,77586,398
565,AK,2021-08-09,78441,399
566,AK,2021-08-10,78701,400
567,AK,2021-08-11,78701,400
568,AK,2021-08-12,79485,403
569,AK,2021-08-13,79823,403
570,AK,2021-08-14,79823,403
571,AK,2021-08-15,79823,403
572,AK,2021-08-16,80885,403
573,AK,2021-08-17,81337,408
574,AK,2021-08-18,82002,412
575,AK,2021-08-19,82687,412
576,AK,2021-08-20,83156,414
577,AK,2021-08-21,83156,414
578,AK,2021-08-22,83156,414
579,AK,2021-08-23,84272,414
580,AK,2021-08-24,84867,427
581,AK,2021-08-25,85491,438
582,AK,2021-08-26,86218,438
583,AK,2021-08-27,86753,438
584,AK,2021-08-28,86753,438
585,AK,2021-08-29,86753,438
586,AK,2021-08-30,87908,438
587,AK,2021-08-31,88547,444
588,AK,2021-09-01,89345,448
589,AK,2021-09-02,90060,448
590,AK,2021-09-03,90642,448
591,AK,2021-09-04,90642,448
592,AK,2021-09-05,90642,448
593,AK,2021-09-06,90642,448
594,AK,2021-09-07,92790,450
595,AK,2021-09-08,93632,456
596,AK,2021-09-09,94474,456
597,AK,2021-09-10,95175,458
598,AK,2021-09-11,95175,458
599,AK,2021-09-12,95175,458
600,AK,2021-09-13,96635,459
601,AK,2021-09-14,97326,466
602,AK,2021-09-15,98419,468
603,AK,2021-09-16,99472,468
604,AK,2021-09-17,100360,469
605,AK,2021-09-18,100360,469
606,AK,2021-09-19,100360,469
607,AK,2021-09-20,102471,474
608,AK,2021-09-21,103327,480
609,AK,2021-09-22,104574,481
610,AK,2021-09-23,105893,488
611,AK,2021-09-24,107679,532
612,AK,2021-09-25,107679,532
613,AK,2021-09-26,107679,532
614,AK,2021-09-27,111692,553
615,AK,2021-09-28,112391,563
616,AK,2021-09-29,113392,567
617,AK,2021-09-30,114665,577
618,AK,2021-10-01,115703,578
619,AK,2021-10-02,115703,578
620,AK,2021-10-03,115703,578
621,AK,2021-10-04,117941,579
622,AK,2021-10-05,118793,582
623,AK,2021-10-06,119659,585
624,AK,2021-10-07,120514,590
625,AK,2021-10-08,121348,592
626,AK,2021-10-09,121348,592
627,AK,2021-10-10,121348,592
628,AK,2021-10-11,124123,596
629,AK,2021-10-12,124579,612
630,AK,2021-10-13,125803,612
631,AK,2021-10-14,126783,614
632,AK,2021-10-15,127767,617
633,AK,2021-10-16,127767,617
634,AK,2021-10-17,127767,617
635,AK,2021-10-18,127767,617
636,AK,2021-10-19,130590,683
637,AK,2021-10-20,131403,691
638,AK,2021-10-21,132424,692
639,AK,2021-10-22,133272,698
640,AK,2021-10-23,133272,698
641,AK,2021-10-24,133272,698
642,AK,2021-10-25,134952,703
643,AK,2021-10-26,135696,714
644,AK,2021-10-27,136274,716
645,AK,2021-10-28,137082,721
646,AK,2021-10-29,137887,725
647,AK,2021-10-30,137887,725
648,AK,2021-10-31,137887,725
649,AK,2021-11-01,139429,728
650,AK,2021-11-02,139925,734
651,AK,2021-11-03,140601,737
652,AK,2021-11-04,141252,740
653,AK,2021-11-05,142118,741
654,AK,2021-11-06,142118,741
655,AK,2021-11-07,142118,741
656,AK,2021-11-08,143473,794
657,AK,2021-11-09,143848,822
658,AK,2021-11-10,144300,831
659,AK,2021-11-11,144300,831
660,AK,2021-11-12,145167,831
661,AK,2021-11-13,145167,831
662,AK,2021-11-14,145167,831
663,AK,2021-11-15,146247,833
664,AK,2021-11-16,146598,840
665,AK,2021-11-17,147040,842
666,AK,2021-11-18,147560,842
667,AK,2021-11-19,148083,862
668,AK,2021-11-20,148083,862
669,AK,2021-11-21,148083,862
670,AK,2021-11-22,148825,862
671,AK,2021-11-23,148974,864
672,AK,2021-11-24,149461,870
673,AK,2021-11-25,149461,870
674,AK,2021-11-26,150087,877
675,AK,2021-11-27,150087,877
676,AK,2021-11-28,150087,877
677,AK,2021-11-29,150809,878
678,AK,2021-11-30,150996,880
679,AK,2021-12-01,151323,881
680,AK,2021-12-02,151667,883
681,AK,2021-12-03,151984,883
682,AK,2021-12-04,151984,883
683,AK,2021-12-05,151984,883
684,AK,2021-12-06,152537,883
685,AK,2021-12-07,152537,883
686,AK,2021-12-08,152977,886
687,AK,2021-12-09,152977,886
688,AK,2021-12-10,153425,886
689,AK,2021-12-11,153425,886
690,AK,2021-12-12,153425,886
691,AK,2021-12-13,153835,887
692,AK,2021-12-14,153835,887
693,AK,2021-12-15,154232,889
694,AK,2021-12-16,154232,889
695,AK,2021-12-17,154639,946
696,AK,2021-12-18,154639,946
697,AK,2021-12-19,154639,946
698,AK,2021-12-20,155062,946
699,AK,2021-12-21,155062,946
700,AK,2021-12-22,155294,976
701,AK,2021-12-23,155294,976
702,AK,2021-12-24,155294,976
703,AK,2021-12-25,155294,976
704,AK,2021-12-26,155294,976
705,AK,2021-12-27,156177,976
706,AK,2021-12-28,156177,976
707,AK,2021-12-29,157169,978
708,AL,2020-01-22,0,0
709,AL,2020-01-23,0,0
710,AL,2020-01-24,0,0
711,AL,2020-01-25,0,0
712,AL,2020-01-26,0,0
713,AL,2020-01-27,0,0
714,AL,2020-01-28,0,0
715,AL,2020-01-29,0,0
716,AL,2020-01-30,0,0
717,AL,2020-01-31,0,0
718,AL,2020-02-01,0,0
719,AL,2020-02-02,0,0
720,AL,2020-02-03,0,0
721,AL,2020-02-04,0,0
722,AL,2020-02-05,0,0
723,AL,2020-02-06,0,0
724,AL,2020-02-07,0,0
725,AL,2020-02-08,0,0
726,AL,2020-02-09,0,0
727,AL,2020-02-10,0,0
728,AL,2020-02-11,0,0
729,AL,2020-02-12,0,0
730,AL,2020-02-13,0,0
731,AL,2020-02-14,0,0
732,AL,2020-02-15,0,0
733,AL,2020-02-16,0,0
734,AL,2020-02-17,0,0
735,AL,2020-02-18,0,0
736,AL,2020-02-19,0,0
737,AL,2020-02-20,0,0
738,AL,2020-02-21,0,0
739,AL,2020-02-22,0,0
740,AL,2020-02-23,0,0
741,AL,2020-02-24,0,0
742,AL,2020-02-25,0,0
743,AL,2020-02-26,0,0
744,AL,2020-02-27,0,0
745,AL,2020-02-28,0,0
746,AL,2020-02-29,0,0
747,AL,2020-03-01,0,0
748,AL,2020-03-02,0,0
749,AL,2020-03-03,0,0
750,AL,2020-03-04,0,0
751,AL,2020-03-05,0,0
752,AL,2020-03-06,0,0
753,AL,2020-03-07,0,0
754,AL,2020-03-08,0,0
755,AL,2020-03-09,0,0
756,AL,2020-03-10,0,0
757,AL,2020-03-11,3,0
758,AL,2020-03-12,4,0
759,AL,2020-03-13,8,0
760,AL,2020-03-14,15,0
761,AL,2020-03-15,28,0
762,AL,2020-03-16,36,0
763,AL,2020-03-17,51,0
764,AL,2020-03-18,61,0
765,AL,2020-03-19,88,0
766,AL,2020-03-20,115,0
767,AL,2020-03-21,149,0
768,AL,2020-03-22,180,0
769,AL,2020-03-23,224,0
770,AL,2020-03-24,298,0
771,AL,2020-03-25,472,1
772,AL,2020-03-26,574,1
773,AL,2020-03-27,684,4
774,AL,2020-03-28,801,4
775,AL,2020-03-29,880,10
776,AL,2020-03-30,1001,10
777,AL,2020-03-31,1063,23
778,AL,2020-04-01,1175,27
779,AL,2020-04-02,1371,32
780,AL,2020-04-03,1606,38
781,AL,2020-04-04,1727,44
782,AL,2020-04-05,1905,45
783,AL,2020-04-06,2079,49
784,AL,2020-04-07,2308,64
785,AL,2020-04-08,2614,66
786,AL,2020-04-09,2954,70
787,AL,2020-04-10,3112,80
788,AL,2020-04-11,3346,92
789,AL,2020-04-12,3667,93
790,AL,2020-04-13,3870,99
791,AL,2020-04-14,4041,114
792,AL,2020-04-15,4307,118
793,AL,2020-04-16,4465,133
794,AL,2020-04-17,4557,148
795,AL,2020-04-18,4788,153
796,AL,2020-04-19,4978,157
797,AL,2020-04-20,5163,163
798,AL,2020-04-21,5404,183
799,AL,2020-04-22,5692,196
800,AL,2020-04-23,5899,202
801,AL,2020-04-24,6092,209
802,AL,2020-04-25,6274,209
803,AL,2020-04-26,6475,219
804,AL,2020-04-27,6621,228
805,AL,2020-04-28,6820,242
806,AL,2020-04-29,6979,256
807,AL,2020-04-30,7187,272
808,AL,2020-05-01,7440,289
809,AL,2020-05-02,7700,288
810,AL,2020-05-03,7977,290
811,AL,2020-05-04,8203,298
812,AL,2020-05-05,8520,315
813,AL,2020-05-06,8769,343
814,AL,2020-05-07,9115,369
815,AL,2020-05-08,9437,383
816,AL,2020-05-09,9720,390
817,AL,2020-05-10,9982,393
818,AL,2020-05-11,10262,403
819,AL,2020-05-12,10566,435
820,AL,2020-05-13,10822,450
821,AL,2020-05-14,11161,473
822,AL,2020-05-15,11494,483
823,AL,2020-05-16,11828,485
824,AL,2020-05-17,12137,488
825,AL,2020-05-18,12438,489
826,AL,2020-05-19,12825,504
827,AL,2020-05-20,13186,522
828,AL,2020-05-21,13590,529
829,AL,2020-05-22,13954,541
830,AL,2020-05-23,14328,549
831,AL,2020-05-24,14676,551
832,AL,2020-05-25,15309,566
833,AL,2020-05-26,15899,580
